ident,iata_code,name,type,latitude_deg,longitude_deg,elevation_ft
DK-0001,,Femø Airfield,closed,54.984115,11.537662,2.0
DK-0002,,Orø Airfield,closed,55.78752,11.843064,
DK-0003,,Tølløse Flying Club Glider Field,small_airport,55.581644,11.759105,
DK-0004,,Brædstrup Airfield,small_airport,55.943611,9.653333,
DK-0005,,Bogense Flyveplads,small_airport,55.543022,10.032566,
DK-0006,,Rødekro Airfield,small_airport,55.07824,9.300639,135.0
DK-0007,,Ejstruphede Glider Field,small_airport,56.02115,8.69093,100.0
DK-0008,,Holstebro Glider Field,small_airport,56.306282,8.58603,102.0
DK-0009,,Bolhede Glider Field,small_airport,55.631971,8.755736,
DK-0010,,True Gliderfield,small_airport,56.178925,10.076621,220.0
DK-0011,,Rigshospitalet Helipad,heliport,55.696662,12.566769,
DK-0012,,Aarhus University Hospital Helipad,heliport,56.192954,10.167553,
DK-0013,,Næstved Airfield,small_airport,55.210902,11.717592,10.0
DK-0014,,Nordborg Pøl Airfield,small_airport,55.07485,9.753379,52.0
DK-0015,,Aversi Airfield,small_airport,55.342295,11.832681,
DK-0016,,Sølager Airfiield,small_airport,55.949956,11.925052,
DK-0017,,Ejstrupholm Airfield,closed,55.990993,9.267537,
DK-0018,,Filskov Airfield,small_airport,55.81478,9.047152,
DK-0019,,Estruplund Airfield,small_airport,56.557898,10.358906,14.0
DK-0020,,Frederikssund Syd Flyveplads,small_airport,55.814761,12.081471,
DK-0021,,Gesten Glider Field,small_airport,55.550967,9.189979,
DK-0022,,Frederikssund Nord Glider Field,small_airport,55.852511,12.074404,
DK-0023,,Grønbæk Airfield,small_airport,56.270588,9.623194,
DK-0024,,Orupgård Airfield,small_airport,54.76877,11.948487,
DK-0025,,Rolfsted Airfield,small_airport,55.325083,10.581682,
DK-0026,,Sønder Felding Airfield,small_airport,55.946667,8.743333,
DK-0027,,Bodilsker Airstrip,closed,55.063671,15.053152,
DK-0028,,Varde Airfield,small_airport,55.607778,8.440278,
DK-0029,,Sulkendrup Airstrip,small_airport,55.283692,10.714227,
DK-0030,,Holsted Private Airfield,small_airport,55.561962,8.936523,
DK-0031,,North Jutland Ultralight Flying Club,small_airport,57.247811,9.940858,
DK-0032,,Vejrø Airfield,small_airport,55.025703,11.347842,1.0
DK-0033,,Bjedstrup Airstrip,small_airport,56.071002,9.867514,295.0
DK-0034,,Slagelse Private Airstrip,small_airport,55.359919,11.309601,33.0
DK-0035,,Ølgod / Vallund Airfield,small_airport,55.833411,8.552873,130.0
DK-0036,,Revninge Airfield,small_airport,55.418985,10.670596,
DK-0037,,Gilleleje Airstrip,small_airport,56.106298,12.323405,
DK-0038,,Bjørnø Airfield,small_airport,55.067742,10.241796,14.0
DK-0039,,Hesselø Airstrip,small_airport,56.198194,11.701118,
DK-0040,,Tunø Airstrip,small_airport,55.956832,10.409408,
DK-0041,,Vestre Fjordpark Heliport,heliport,57.05865,9.88779,
DK-0042,,Aarhus University Hospital Helipad B,heliport,56.19078,10.17492,
DK-0043,,Kaleko Airstrip,small_airport,55.09864,10.2688,46.0
DK-0044,,Emmelev Flyveplads,small_airport,56.47528,10.78563,
DK-0045,,Fårbæk Private Airstrip,small_airport,56.367199,9.067647,
DK-0046,,Solbjerg Airfield,small_airport,56.057195,10.081105,
DK-0047,,Drejø Airstrip,small_airport,54.9741,10.39631,
DK-0048,,Vester Åby Private Airstrip,small_airport,55.092503,10.368004,
DK-0049,,Bramming Airstrip,small_airport,55.53471,8.79486,
DK-0050,,Hundelev Private Airstrip,small_airport,57.422473,9.862525,
DK-0051,,Grimlund/Hoven Airstrip,small_airport,55.822478,8.717765,96.0
DK-0052,,Korsør Helipad,heliport,55.35425,11.1243,9.0
DK-0053,,Elsesminde Airfield,small_airport,55.93825,10.24296,
DK-0054,,Avedøre Airfield,small_airport,55.619529,12.442886,13.0
DK-0055,,Fanø Airstrip,closed,55.3682,8.4593,23.0
DK-0056,,Skalmstrup Airfield,small_airport,56.54294,10.19801,62.0
DK-0057,,Rye Airfield,closed,56.05378,9.66614,101.0
DK-0058,,Allerød Airport,closed,55.870300293,12.3155002594,135.0
DK-0059,,Hadsund Airfield,closed,56.755924,10.228829,8.0
DK-0060,,Ro Airport,closed,55.2103004456,14.8786001205,325.0
DK-0061,,Vandel Air Base,closed,55.697936,9.193081,250.0
DK-0062,,Værløse Air Base,closed,55.769501,12.3239,42.0
DK-0063,,Nakskov Airfield,closed,54.8172,11.1308,3.0
DK-0064,,Avnø Air Base,closed,55.083,11.783,13.0
DK-0065,,Rømø Beach Airstrip,small_airport,55.144154,8.482475,
DK-0066,,Skovlunde Flyveplads,closed,55.7176,12.382579,105.0
DK-0067,,Lille Gjerndrupholm Airstrip,small_airport,55.531163,9.009519,
DK-0068,,Vejrø Helipad,heliport,55.036793,11.373333,10.0
DLR,DLR,Dalnerechensk Airport,small_airport,45.879857,133.737629,272.0
DM-0001,,Dominica International Airport (Under Construction),closed,15.572906,-61.31357,
DM2,DIO,Diomede Heliport,heliport,65.758367,-168.953676,20.0
DMDM,,Muhammadu Buhari International Cargo Airport,small_airport,11.94411,11.80845,1250.0
DN50,,Shiroro Airport,small_airport,9.884650230407717,6.818630218505859,1305.0
DN51,,Ajaokuta Airport,small_airport,7.457871,6.460837,620.0
DN53,,Kaduna Old Airport,small_airport,10.598899841308594,7.448709964752197,2126.0
DN54,,Bajoga Northeast Airport,small_airport,10.919899940490724,11.50119972229004,1000.0
DN55,,Eket Airport,small_airport,4.642841,7.949139,47.0
DN56,,Escravos Airport,small_airport,5.61673,5.188485,10.0
DN57,DKA,Umaru Musa Yar'adua Airport,medium_airport,13.0078,7.66045,1660.0
DNAA,ABV,Nnamdi Azikiwe International Airport,large_airport,9.00679,7.26317,1123.0
DNAI,QUO,Akwa Ibom International Airport,medium_airport,4.8725,8.093,170.0
DNAK,AKR,Akure Airport,medium_airport,7.246739864349365,5.3010101318359375,1100.0
DNAN,,Chinua Achebe International Airport,small_airport,6.267167,6.871333,210.0
DNAS,ABB,Asaba International Airport,large_airport,6.204167,6.665278,305.0
DNBB,,Bebi Airport,small_airport,6.6215,9.319001,919.0
DNBC,BCU,Sir Abubakar Tafawa Balewa Bauchi State International Airport,large_airport,10.482833,9.744,1965.0
DNBE,BNI,Benin Airport,medium_airport,6.316979885101318,5.599500179290772,258.0
DNBI,,Bida Airport,small_airport,9.102856,6.01475,450.0
DNBY,,Bayelsa International Airport,medium_airport,4.95759,6.203327,67.0
DNCA,CBQ,Margaret Ekpo International Airport,medium_airport,4.976019859313965,8.347200393676758,210.0
DNDS,,Dutse International Airport,small_airport,11.795131,9.301164,1365.0
DNEN,ENU,Akanu Ibiam International Airport,large_airport,6.473718,7.560463,466.0
DNFB,,Finima Bonny Airport,small_airport,4.40481,7.180867,
DNFD,,Forçados Terminal Airport,small_airport,5.355,5.349002,11.0
DNGO,GMO,Gombe Lawanti International Airport,medium_airport,10.298889,10.9,1590.0
DNGU,,Gusau Airport,medium_airport,12.17286,6.696136,1520.0
DNIB,IBA,Ibadan Airport,medium_airport,7.362460136413574,3.97832989692688,725.0
DNIL,ILR,General Tunde Idiagbon International Airport,large_airport,8.44021,4.49392,1126.0
DNIM,QOW,Sam Mbakwe International Cargo Airport,medium_airport,5.42706,7.20603,373.0
DNJA,,Jalingo Airport,small_airport,8.901997,11.283454,685.0
DNJO,JOS,Yakubu Gowon Airport,medium_airport,9.639829635620115,8.869050025939941,4232.0
DNKA,KAD,Kaduna International Airport,large_airport,10.696,7.32011,2073.0
DNKN,KAN,Mallam Aminu Kano International Airport,large_airport,12.045613,8.523566,1562.0
DNMA,MIU,Maiduguri International Airport,large_airport,11.854163,13.080702,1099.0
DNMK,MDI,Makurdi Airport,medium_airport,7.70388,8.61394,371.0
DNMM,LOS,Murtala Muhammed International Airport,large_airport,6.57737,3.32116,135.0
DNMN,MXJ,Minna Airport,medium_airport,9.652170181274414,6.462259769439697,834.0
DNOS,,Oshogbo Airport,small_airport,7.782999992370605,4.482999801635742,997.0
DNPO,PHC,Port Harcourt International Airport,large_airport,5.01549,6.94959,87.0
DNSO,SKO,Sadiq Abubakar III International Airport,large_airport,12.915729,5.207547,1010.0
DNSU,QRW,Warri Airport,medium_airport,5.59821,5.8187,242.0
DNYO,YOL,Yola Airport,medium_airport,9.257550239562988,12.430399894714355,599.0
DNZA,ZAR,Zaria Airport,medium_airport,11.1302,7.68581,2170.0
DO-0001,,Santiago Municipal Airport,closed,19.4699001312,-70.7005996704,602.0
DO-0002,,Old Barahona Airport,closed,18.215,-71.0981,135.0
DO-0003,,Barahona Heliport,heliport,18.2131,-71.0968,69.0
DO-0004,,Javo Beach Heliport,heliport,19.29324,-69.20898,
DO-0005,,Grand Sirenis Punta Cana Heliport,heliport,18.81702,-68.59196,
DO-0006,,Don Juan Helipad,heliport,18.9927,-69.24524,
DO-0007,,Nuevo Boca de Cachón Heliport,heliport,18.52968,-71.78074,
DO-0008,,Montesacro Heliport,heliport,18.1357,-71.2648,
DO-0009,,Guanarate Heliport,heliport,18.50896,-71.19935,
DO-0010,,Elías Piña Army Heliport,heliport,18.87517,-71.69633,
DO-0011,,Punta Aguila international Airport,closed,18.41,-68.939,16.0
DO-0012,,Samaná El Portillo Airport,closed,19.32139,-69.495653,30.0
DO-0013,,Herrera Airport,closed,18.4696998596,-69.9693984985,190.0
DO-0014,,Sabana de La Mar Airport,closed,19.061898,-69.385201,15.0
DO-0015,,San Juan Airport,closed,18.8333320618,-71.2333297729,1496.0
DO-0016,,Jimaní Airport,closed,18.492451,-71.871663,
DO-0017,,Hyugiviton Field,closed,18.602272,-68.725276,
DO-0018,,Punta Cana Parasailing,seaplane_base,18.736613,-68.474157,
DPT,DPT,Deputatskiy Airport,small_airport,69.392503,139.890012,950.0
DRRA,,Tessaoua Airport,small_airport,13.756598,8.020477,1358.0
DRRC,,Dogondoutchi Airport,small_airport,13.663003,4.099674,961.0
DRRD,,Dosso Airport,small_airport,13.049743,3.223241,738.0
DRRE,,Tera Airport,small_airport,13.953047,0.7403,850.0
DRRG,,Gaya Airport,small_airport,11.890026,3.428024,662.0
DRRI,,Bilma Airport,small_airport,18.68670082092285,12.91919994354248,1715.0
DRRL,,Tillabery Airport,closed,14.2032,1.4744,692.0
DRRM,MFQ,Maradi Airport,medium_airport,13.5025,7.12675,1240.0
DRRN,NIM,Diori Hamani International Airport,large_airport,13.4815,2.18361,732.0
DRRP,,La Tapoa Airport,small_airport,12.484498,2.398452,722.0
DRRT,THZ,Tahoua Airport,medium_airport,14.8757,5.26536,1266.0
DRRU,,Ouallam Airport,small_airport,14.355556,2.069444,892.0
DRZA,AJY,Mano Dayak International Airport,medium_airport,16.966,8.00011,1657.0
DRZD,,Dirkou Airport,small_airport,18.963931,12.864132,1273.0
DRZF,,Diffa Airport,small_airport,13.3729,12.6267,994.0
DRZG,,Goure Airport,small_airport,13.890296,10.177106,1378.0
DRZI,,Iferouane Airport,small_airport,19.066198,8.41496,2162.0
DRZL,RLT,Arlit Airport,small_airport,18.7903995514,7.36595010757,1443.0
DRZM,,Maine-Soroa Airport,small_airport,13.2055,12.0323,944.0
DRZN,,N'Guigmi Airport,small_airport,14.25100040435791,13.128999710083008,977.0
DRZR,ZND,Zinder Airport,medium_airport,13.779000282287598,8.983759880065918,1516.0
DRZT,,Tanout Airport,small_airport,15.001111,8.770278,1751.0
DSG,DSG,Dilasag Airport,small_airport,16.445833333299998,122.206805556,60.0
DT1,,Downtown Fort Lauderdale Heliport,heliport,26.120500564575195,-80.14209747314453,114.0
DT70,,Medenine Airport,small_airport,33.350201,10.444,427.0
DTG,,Dwight Airport,small_airport,41.133301,-88.440804,632.0
DTKA,TBJ,Tabarka-Aïn Draham International Airport,medium_airport,36.98,8.87694,230.0
DTMB,MIR,Monastir Habib Bourguiba International Airport,medium_airport,35.75809860229492,10.75469970703125,9.0
DTNH,NBE,Enfidha - Hammamet International Airport,medium_airport,36.075833,10.438611,21.0
DTTA,TUN,Tunis Carthage International Airport,large_airport,36.851002,10.2272,22.0
DTTB,,Bizerte Sidi Ahmed Air Base,medium_airport,37.242356,9.787016,20.0
DTTD,,Remada Air Base,medium_airport,32.306198,10.3821,1004.0
DTTF,GAF,Gafsa Ksar International Airport,medium_airport,34.422001,8.8225,1060.0
DTTG,GAE,Gabès Matmata International Airport,medium_airport,33.733691,9.91941,407.0
DTTI,,Borj El Amri Airport,small_airport,36.721298,9.94315,110.0
DTTJ,DJE,Djerba Zarzis International Airport,large_airport,33.873719,10.7773,19.0
DTTR,EBM,El Borma Airport,medium_airport,31.7043,9.25462,827.0
DTTX,SFA,Sfax Thyna International Airport,medium_airport,34.717999,10.691,85.0
DTTZ,TOE,Tozeur Nefta International Airport,medium_airport,33.939701080322266,8.110560417175293,287.0
DVD,DVD,Andavadoaka Airport,small_airport,-22.06608,43.259573,30.0
DWO,DWO,Diyawanna Oya Seaplane Base,seaplane_base,6.906585,79.909,10.0
DXAK,,Akpaka Airport,small_airport,7.583,1.117,689.0
DXDP,,Djangou Airport,small_airport,10.800417,0.242372,886.0
DXKP,,Kolokope Airport,small_airport,7.803451,1.295966,591.0
DXMG,,Sansanné-Mango Airport,small_airport,10.373011,0.471382,460.0
DXNG,LRL,Niamtougou International Airport,large_airport,9.766675,1.090944,1515.0
DXSK,,Sokodé Airport,small_airport,8.994275,1.153004,1214.0
DXXX,LFW,Lomé–Tokoin International Airport,large_airport,6.16561,1.25451,72.0
DZ-0001,,Hamra Airport,small_airport,29.221376,6.48863,
DZ-0002,,Gara Djebilet Airport,small_airport,26.88352,-7.16477,
DZ-0003,,Old Djanet Airport,closed,24.442086,9.513519,
DZ-0004,,Béni Abbès Airport,small_airport,30.12558,-2.13726,
DZ-0005,,Boulaadam Air Base,small_airport,29.6397,-3.9939,
DZ-0006,,Guelma Belkheir Airport,closed,36.451942,7.470961,
DZ-0007,,Zéralda Hospital Helipad,heliport,36.70129,2.84373,
DZ-0008,,Ain Naadja Military Hospital Helipad,heliport,36.72064,3.06608,
DZ-0009,,Algiers Great Mosque Heliport,heliport,36.73459,3.14417,
DZ-0010,,Timiaouine Heliport,heliport,20.439241,1.825415,
DZ-0011,,Tinerkouk Airstrip,closed,29.80322,0.60902,
DZ-0012,,Groupement Reggane Nord Airport,small_airport,26.80634,0.20704,883.0
DZ-0013,,Reggane Airport,small_airport,26.91535,0.07195,896.0
DZ-0014,,Cherchell Military Academy Heliport,heliport,36.59431,2.20544,669.0
DZ-0015,,Tipaza Aeroclub,closed,36.58291,2.10286,40.0
DZ-0016,,Amguid Regional Airport,medium_airport,26.393417,5.325419,2001.0
DZ-0017,,Menzel Lejmat Nord Airport,small_airport,30.33557,7.834783,
DZ-0018,,El Merk Airport,small_airport,30.30442,8.16308,
DZ-0019,,Hassi Bel Guebour Airport,small_airport,28.68354,6.49767,
DZ-0020,,Gassi Touil Airport,small_airport,30.51446,6.45266,
DZ-0021,,Trczina Airport,small_airport,31.12059,6.34713,
DZ-0022,,El Moustakbal Base Heliport,heliport,31.56469,6.18784,
DZ-0023,,El Borma Ouargla Airport,small_airport,31.57946,9.12337,
DZ-0024,,Bir H'Med Airport,small_airport,31.5822,8.23678,
DZ-0025,,Rhoud El Baguel Airport,small_airport,31.3859,6.95362,
DZ-0026,,Hassi Messaoud East Airport,small_airport,31.50603,6.64072,
DZ-0027,,Hassi Fehal Airport,small_airport,31.68858,3.71568,
DZ-0028,,Oued Zine Airport,small_airport,28.141556,0.244846,
DZ-0029,,Oued Zine North Airport,small_airport,28.21292,0.20262,
DZ-0030,,Tinzaouten South Airport,small_airport,19.99369,3.0223,
DZ-0031,,Tin Zaoutine Heliport,heliport,19.96527,2.96141,
DZ-0032,,Tawendert Heliport,heliport,20.37853,2.46094,
DZ-0033,,Tarat Heliport,heliport,26.20509,9.3912,
DZ-0034,,Krechba Airport,small_airport,29.071282,2.2059,
DZ-0035,,Tegentour Airport,small_airport,28.46911,2.51871,
DZ-0036,,REG In Salah Airport,small_airport,28.07732,2.12826,
DZ-0037,,REG In Salah North Airport,small_airport,28.08605,2.14052,
DZ-0038,,Oued Zine East Airport,small_airport,28.11892,0.32861,
DZ-0039,,Touat Oil Airport,small_airport,27.81997,0.23896,
DZ-0040,,Ras el Miaad Airport,small_airport,34.23833,4.46004,
DZ-0041,,Serouenout Heliport,heliport,24.30258,7.47159,3665.0
DZ-0042,,Takhrekhuri Air Base,small_airport,24.42643,10.43748,2740.0
DZ-0043,,Rekiule Airport,small_airport,27.893493,9.147415,2018.0
DZ-0044,,Bordj Omar Driss Heliport,heliport,28.12889,6.82522,1165.0
DZ-0045,,New Bordj Omar Driss Airport (under construction),closed,28.19693,6.84383,1512.0
DZ-0046,,Tin Fouye Tabankort Airport,small_airport,28.43879,7.55191,1562.0
DZ-0047,,Tin Fouye Tabankort South Airport,small_airport,28.41106,7.56872,1617.0
DZ-0048,,Omanet Airport,small_airport,28.73085,8.88037,1762.0
DZ-0049,,Tin Fouye Tabankort East Airport,small_airport,28.41563,8.24115,1476.0
DZ-0050,,Stah Airport,small_airport,28.62995,9.85223,2336.0
DZ-0051,,Tit Airport,small_airport,27.06086,1.58229,1010.0
DZ-0052,,Zaouiet Kounta Airport,small_airport,27.25148,-0.16633,892.0
DZ-0053,,Ouled Mahmoud Airport,small_airport,28.61283,0.03651,886.0
DZ-0054,,Skikda Airport,closed,36.8641,6.9516,27.0
DZ-0055,,Tinzaouten North Airport,small_airport,20.056657,3.026991,
DZ-0056,,1st November University Hospital Heliport,heliport,35.701086,-0.582824,459.0
E07,,Tatum Airport,small_airport,33.2611999512,-103.277000427,3986.0
E20,,Lake Berryessa Seaplane Base,seaplane_base,38.550979,-122.227682,440.0
E32,,Lindrith Airpark,small_airport,36.29140090942383,-107.05599975585938,7202.0
E36,,Georgetown Airport,small_airport,38.921100616455,-120.86499786377,2623.0
E37,,Flying J Ranch Airport,small_airport,32.846316,-109.87946,3114.0
E40,,Wilson's Airport,small_airport,35.650069,-81.356737,985.0
E53,,Engler Field,small_airport,43.846233,-83.046792,725.0
E55,,Ocean Ridge Airport,small_airport,38.801602,-123.530504,940.0
E58,,Bird Dog Airfield,small_airport,33.3074,-97.3472,893.0
E61,,Conchas Lake Seaplane Base,seaplane_base,35.384201,-104.216003,4201.0
E66,,Maple Grove Heliport,heliport,42.71709824,-84.06189728,908.0
E68,,Estrella Sailport Gliderport,small_airport,33.0853,-112.161003,1273.0
E70,,Seguin Airport,small_airport,29.602274,-97.990572,556.0
E79,,Sierra Sky Park Airport,small_airport,36.840177,-119.86943,321.0
E81,,Superior Municipal Airport,small_airport,33.28139,-111.128941,2646.0
E85,,Denio Junction Airport,small_airport,41.9541015625,-118.63099670410156,4202.0
E92,,Estancia Municipal Airport,small_airport,34.76340103149414,-106.04100036621094,6100.0
E94,,Glenwood Airport,small_airport,33.353219,-108.867197,5428.0
EAL,EAL,Elenak Airport,small_airport,9.319305555560002,166.847777778,16.0
EBAG,,Grâce-Hollogne Agusta Heliport,heliport,50.640081,5.457585,590.0
EBAM,,Amougies Airfield,small_airport,50.740101,3.4849,49.0
EBAR,,Arlon-Sterpenich Ultralight Airfield,small_airport,49.661981,5.885953,1138.0
EBAS,,Gravenwezel Heliport,heliport,51.247065,4.54272,20.0
EBAV,,Avernas-le-Bauduin Ultralight Airfield,small_airport,50.706147,5.067739,394.0
EBAW,ANR,Antwerp International Airport (Deurne),medium_airport,51.190667,4.463153,39.0
EBBA,,Baudour Heliport,heliport,50.469514,3.838767,98.0
EBBE,,Beauvechain Air Base,medium_airport,50.758598,4.76833,370.0
EBBH,,Keysers Heliport,heliport,51.343409,4.622055,82.0
EBBL,,Kleine Brogel Air Base,medium_airport,51.168301,5.47,200.0
EBBM,,Michelbeke Heliport,heliport,50.830885,3.774096,
EBBN,,Büllingen Airfield,small_airport,50.415001,6.27639,2067.0
EBBR,BRU,Brussels Airport,large_airport,50.901402,4.48444,175.0
EBBT,,Brasschaat Airfield,small_airport,51.34259,4.503451,76.0
EBBX,,Jehonville Air Base,small_airport,49.891483,5.227405,1514.0
EBBY,,Baisy-Thy Ultralight Airfield,small_airport,50.56814,4.435219,525.0
EBBZ,,Buzet Aerodrome,small_airport,50.542335,4.382472,522.0
EBCF,,Cerfontaine Airfield,small_airport,50.152802,4.38722,955.0
EBCI,CRL,Brussels South Charleroi Airport,large_airport,50.461963,4.459562,614.0
EBCV,,Chièvres Air Base,medium_airport,50.575802,3.831,194.0
EBDI,,Diksmuide Heliport,heliport,51.019276,2.858205,13.0
EBDR,,Antwerp/Commandant Fourcault Heliport,heliport,51.239556,4.407915,
EBDT,,Schaffen Airfield,small_airport,51.004032,5.064697,100.0
EBDZ,,Deinze - De Groote,heliport,50.963801,3.542682,36.0
EBEA,,Alma General Hospital Heliport,heliport,51.191152,3.534476,24.0
EBEB,,Belzele Heliport,heliport,51.100833,3.653611,27.0
EBEH,,Eau d'Heure Seaplane Base,seaplane_base,50.183611,4.369722,810.0
EBEN,,Engels Heliport,heliport,51.211858,4.581093,33.0
EBEU,,Antwerp University Hospital Heliport,heliport,51.155894,4.409841,46.0
EBFN,,Koksijde Air Base,medium_airport,51.090302,2.65278,20.0
EBFR,,Francorchamps Heliport,heliport,50.456121,5.953796,1575.0
EBFS,,Florennes Air Base,medium_airport,50.2433013916,4.64583015442,935.0
EBGA,,UZ Leuven Hospital Heliport,heliport,50.877291,4.672821,
EBGB,,Grimbergen Airfield,small_airport,50.948546,4.39181,70.0
EBGE,,Gervinnes Heliport,heliport,50.375769,4.486277,633.0
EBGG,,Overboelare Airfield,small_airport,50.7556,3.86389,56.0
EBGT,GNE,Ghent/Industry Zone Heliport,heliport,51.020551,3.730341,26.0
EBGU,,Nevele Heliport,heliport,51.046686,3.520469,26.0
EBHA,,Ham Heliport,heliport,51.079179,5.108932,98.0
EBHC,,Hof Van Cleve Heliport,heliport,50.903791,3.509388,193.0
EBHF,,Kallo - De Perel Heliport,heliport,51.268889,4.295833,30.0
EBHL,,Halen Heliport,heliport,50.930274,5.080558,121.0
EBHM,,Maasland Heliport,heliport,50.909815,5.349017,164.0
EBHN,,Hoevenen Airfield,small_airport,51.306099,4.38722,10.0
